key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,4,1.678,0,8,8,49,1,50,image/50.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,4,1.6054,0,9,9,8,1,9,image/9.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,10,10,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,10,10,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,10,10,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,11,11,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,11,11,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,11,11,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,12,12,26,1,27,image/27.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,12,12,26,1,27,image/27.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,12,12,26,1,27,image/27.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,13,13,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,13,13,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,13,13,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,14,14,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,14,14,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,14,14,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,15,15,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,15,15,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,15,15,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,16,16,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,16,16,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,16,16,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,17,17,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,17,17,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,17,17,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,18,18,9,1,10,image/10.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,18,18,9,1,10,image/10.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,18,18,9,1,10,image/10.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,19,19,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,19,19,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,19,19,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,20,20,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,20,20,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,20,20,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,21,21,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,21,21,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,21,21,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,22,22,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,22,22,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,22,22,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,23,23,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,23,23,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,23,23,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,24,24,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,24,24,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,24,24,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,25,25,21,1,22,image/22.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,25,25,21,1,22,image/22.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,25,25,21,1,22,image/22.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,26,26,3,1,4,image/4.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,26,26,3,1,4,image/4.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,26,26,3,1,4,image/4.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,27,27,14,1,15,image/15.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,27,27,14,1,15,image/15.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,27,27,14,1,15,image/15.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,28,28,24,1,25,image/25.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,28,28,24,1,25,image/25.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,28,28,24,1,25,image/25.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,29,29,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,29,29,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,29,29,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,30,30,0,1,1,image/1.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,30,30,0,1,1,image/1.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,30,30,0,1,1,image/1.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,31,31,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,31,31,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,31,31,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,32,32,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,32,32,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,32,32,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,33,33,27,1,28,image/28.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,33,33,27,1,28,image/28.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,33,33,27,1,28,image/28.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,34,34,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,34,34,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,34,34,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,35,35,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,35,35,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,35,35,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,36,36,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,36,36,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,36,36,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,37,37,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,37,37,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,37,37,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,38,38,44,1,45,image/45.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,38,38,44,1,45,image/45.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,38,38,44,1,45,image/45.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,39,39,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,39,39,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,39,39,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,40,40,4,1,5,image/5.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,40,40,4,1,5,image/5.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,40,40,4,1,5,image/5.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,41,41,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,41,41,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,41,41,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,43,43,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,43,43,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,43,43,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,44,44,17,1,18,image/18.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,44,44,17,1,18,image/18.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,44,44,17,1,18,image/18.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,45,45,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,45,45,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,45,45,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,46,46,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,46,46,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,46,46,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,47,47,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,47,47,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,47,47,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,48,48,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,48,48,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,48,48,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,49,49,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,49,49,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,3,2,strong.png,49
,,,,,,,,0,49,49,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,,,,,,,,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,2,2,2,1,,2,strong.png,
,,,,,,3,2.2541,0,0,0,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,4,1.1153,0,1,1,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,5,1.9291,0,2,2,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,6,1.8838,0,3,3,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,4,1.2006,0,4,4,26,1,27,image/27.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,6,2.6113,0,5,5,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,6,2.1963,0,6,6,36,1,37,image/37.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,6,1.8427,0,7,7,21,1,22,image/22.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,2,2.4931,0,8,8,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,3,1.9815,0,9,9,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,10,10,15,1,16,image/16.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,3,3,1,1,3,1,competent.png,49
,,,,,,,,0,10,10,15,1,16,image/16.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,3,3,1,1,3,1,competent.png,49
,,,,,,,,0,10,10,15,1,16,image/16.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,11,11,0,1,1,image/1.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,3,3,1,1,3,1,competent.png,49
,,,,,,,,0,11,11,0,1,1,image/1.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,3,3,1,1,3,1,competent.png,49
